Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
715,60,3,0.0,13517,1,1,0,3,0,1,0,19,5,2,0,5,6,8,1976,2005,1,1,6,10,1,289.0,2,4,1,4,4,4,2,533,6,0,192,725,1,0,1,5,725,754,0,1479,0,0,2,1,3,1,2,6,6,0,3,1,1976.0,2,2,475,5,5,2,0,44,0,0,0,0,3,4,1,0,3,2010,8,4,130500
716,20,3,78.0,10140,1,1,3,3,0,4,0,14,2,2,0,2,6,5,1974,1974,3,1,6,6,1,174.0,3,4,1,2,4,4,6,0,6,0,1064,1064,1,4,1,5,1350,0,0,1350,0,0,2,0,3,1,3,7,6,1,5,1,1974.0,2,2,478,5,5,2,0,0,0,0,0,0,3,2,1,0,8,2009,8,4,165000
717,70,4,60.0,10800,1,0,3,0,0,4,0,17,2,2,0,5,7,8,1890,1998,1,1,13,13,3,0.0,3,2,0,4,4,4,6,0,6,0,718,718,1,0,1,5,1576,978,0,2554,0,0,1,1,3,1,3,8,6,0,3,5,1996.0,3,2,704,5,5,1,0,48,143,0,0,0,3,4,1,0,7,2007,8,4,159500
718,20,3,80.0,10000,1,1,3,3,0,4,0,14,2,2,0,2,5,6,1973,2000,1,1,6,6,3,0.0,3,4,1,2,4,4,1,1084,6,0,92,1176,1,2,1,5,1178,0,0,1178,0,1,1,1,3,1,2,5,6,1,1,1,1973.0,3,2,439,5,5,2,224,0,0,0,0,0,3,2,1,0,11,2008,8,4,157000
719,60,3,96.0,10542,1,1,3,3,0,4,0,15,2,2,0,5,7,5,1993,1994,3,1,13,7,1,651.0,2,4,2,2,4,1,2,1173,6,0,138,1311,1,0,1,5,1325,1093,0,2418,1,0,2,1,3,1,2,9,6,1,5,1,1993.0,2,3,983,5,5,2,250,154,216,0,0,0,3,4,1,0,8,2008,8,4,341000
720,20,3,69.0,9920,1,1,0,3,0,4,0,5,2,2,0,2,5,6,1969,1969,1,1,6,10,3,0.0,3,4,1,2,4,1,0,523,6,0,448,971,1,4,1,5,971,0,0,971,0,0,1,1,3,1,3,5,6,1,4,1,1969.0,3,1,300,5,5,2,0,0,0,0,0,0,3,4,1,0,5,2006,8,4,128500
721,120,3,0.0,6563,1,1,0,2,0,1,1,22,2,2,0,2,8,5,1985,1985,1,1,6,6,3,0.0,2,4,2,2,4,1,2,1148,6,0,594,1742,1,4,1,5,1742,0,0,1742,1,0,2,0,2,1,2,5,6,1,5,1,1985.0,2,2,564,5,5,2,114,28,234,0,0,0,3,4,1,0,12,2006,8,4,275000
722,120,4,0.0,4426,1,1,3,3,0,4,0,5,2,2,4,2,6,5,2004,2004,1,1,12,13,1,169.0,2,4,2,2,4,0,2,662,6,0,186,848,1,0,1,5,848,0,0,848,1,0,1,0,1,1,2,3,6,0,3,1,2004.0,2,2,420,5,5,2,160,0,0,0,0,0,3,4,1,0,5,2010,8,4,143000
723,20,3,70.0,8120,1,1,3,3,0,4,0,12,2,2,0,2,4,7,1970,1970,1,1,8,8,3,0.0,3,2,1,4,4,4,0,191,6,0,673,864,1,0,1,5,864,0,0,864,0,0,1,0,3,1,3,5,6,0,3,5,1994.0,3,2,463,5,5,2,0,0,0,0,0,0,3,4,1,0,7,2009,8,4,124500
724,50,3,60.0,8172,1,1,3,3,0,4,0,7,2,2,0,0,4,6,1954,1972,1,1,8,8,3,0.0,3,4,2,4,4,4,6,0,6,0,941,941,1,0,1,5,997,473,0,1470,0,0,2,0,4,1,3,7,6,0,3,5,1958.0,3,1,548,5,5,2,0,0,0,0,156,0,3,4,1,0,5,2008,8,4,135000
725,20,3,86.0,13286,1,1,0,3,0,4,0,7,2,2,0,2,9,5,2007,2008,3,1,5,5,4,340.0,0,4,2,0,4,4,2,1234,6,0,464,1698,1,0,1,5,1698,0,0,1698,1,0,2,0,3,1,0,8,6,1,2,1,2007.0,0,3,768,5,5,2,327,64,0,0,0,0,3,4,1,0,2,2009,8,4,320000
726,20,3,60.0,6960,1,1,3,3,0,4,0,12,2,2,0,2,4,6,1970,1970,1,1,6,10,3,0.0,3,4,1,4,4,4,0,375,1,239,250,864,1,4,1,5,864,0,0,864,0,0,1,0,3,1,2,5,6,0,3,5,1989.0,3,2,660,5,5,2,96,0,0,0,0,0,3,4,3,500,11,2009,8,4,120500
727,20,3,0.0,21695,1,1,0,3,0,0,0,6,2,2,0,2,6,9,1988,2007,3,1,13,10,1,260.0,2,2,1,2,4,4,2,808,6,0,72,880,1,0,1,5,1680,0,0,1680,1,0,2,0,3,1,2,5,6,1,2,1,1988.0,0,2,540,5,5,2,292,44,0,182,0,0,3,4,1,0,12,2009,8,4,222000
728,20,3,64.0,7314,1,1,3,3,0,4,0,5,2,2,0,2,7,5,2007,2007,1,1,12,13,4,82.0,2,4,2,2,4,0,2,724,6,0,508,1232,1,0,1,5,1232,0,0,1232,1,0,2,0,2,1,2,6,6,0,3,1,2007.0,2,2,632,5,5,2,132,0,0,0,0,0,3,4,1,0,2,2009,8,4,194500
729,90,3,85.0,11475,1,1,3,3,0,0,0,12,2,2,2,2,5,5,1958,1958,1,1,12,13,1,95.0,3,4,1,4,4,4,6,0,6,0,1584,1584,1,4,1,5,1776,0,0,1776,1,0,2,0,4,2,3,9,6,0,3,5,1968.0,3,3,888,5,5,2,0,25,0,0,0,0,3,4,1,0,7,2009,0,0,110000
730,30,4,52.0,6240,1,0,3,3,0,4,0,9,2,2,0,0,4,5,1925,1950,1,1,8,8,3,0.0,3,4,1,4,4,4,1,152,6,0,628,780,1,4,1,0,848,0,360,1208,0,0,1,0,2,1,3,5,6,0,3,5,1962.0,3,2,539,5,5,2,0,23,112,0,0,0,3,4,1,0,1,2009,8,4,103000
731,120,3,39.0,5389,1,1,0,3,0,4,0,22,2,2,4,2,8,5,1995,1996,1,1,5,5,3,0.0,2,4,2,2,4,4,2,1180,6,0,415,1595,1,0,1,5,1616,0,0,1616,1,0,2,0,2,1,2,5,6,1,5,1,1995.0,2,2,608,5,5,2,237,152,0,0,0,0,3,4,1,0,3,2010,8,4,236500
732,80,3,73.0,9590,1,1,0,3,0,0,0,23,2,2,0,7,7,5,2003,2003,1,1,12,13,1,442.0,2,4,2,0,4,0,2,786,6,0,82,868,1,0,1,5,1146,0,0,1146,1,0,2,0,3,1,2,6,6,1,2,1,2003.0,0,2,438,5,5,2,160,22,0,0,0,0,3,4,1,0,5,2007,8,4,187500
733,60,3,75.0,11404,1,1,0,3,0,4,0,5,2,2,0,5,7,5,1998,1999,1,1,12,13,1,202.0,2,4,2,2,4,0,0,252,6,0,901,1153,1,0,1,5,1153,878,0,2031,0,0,2,1,3,1,2,8,6,1,5,1,1998.0,0,2,541,5,5,2,192,84,0,0,0,0,3,4,1,0,7,2008,8,4,222500
734,20,3,80.0,10000,1,1,3,3,0,0,0,19,1,2,0,2,5,6,1961,1983,3,1,6,6,3,0.0,3,4,1,4,4,4,1,594,6,0,270,864,1,0,1,5,1144,0,0,1144,1,0,1,0,3,1,3,6,6,1,5,1,1961.0,2,1,264,5,5,2,165,0,0,0,0,0,3,1,3,400,3,2009,8,4,131400
735,20,3,0.0,8978,1,1,0,3,0,0,0,19,2,2,0,2,5,5,1968,1968,1,1,9,10,3,0.0,3,4,2,4,4,4,6,0,6,0,948,948,1,4,1,5,948,0,0,948,0,0,1,0,3,1,3,6,6,0,3,1,1968.0,3,1,300,5,5,2,147,0,0,0,0,0,3,4,1,0,5,2007,8,3,108000
736,75,4,60.0,10800,1,1,3,3,0,4,0,17,2,2,0,4,7,7,1914,1970,1,1,13,14,3,0.0,3,4,0,2,4,2,5,390,6,0,490,880,2,1,0,5,880,888,0,1768,0,0,1,1,2,1,3,6,6,2,5,5,1914.0,3,2,320,5,5,0,0,341,0,0,0,0,3,4,1,0,10,2006,8,4,163000
737,90,3,60.0,8544,1,1,3,3,0,4,0,12,2,2,2,2,3,4,1950,1950,1,1,11,11,3,0.0,3,4,1,3,2,3,4,0,4,0,0,0,1,2,0,1,1040,0,0,1040,0,0,2,0,2,2,3,6,6,0,3,5,1949.0,3,2,400,5,5,2,0,0,0,0,0,0,3,4,1,0,7,2006,8,4,93500
738,60,3,72.0,10463,1,1,0,1,0,1,0,8,2,2,0,5,8,5,2005,2005,1,1,12,13,3,0.0,2,4,2,2,4,4,6,0,6,0,893,893,1,0,1,5,901,900,0,1801,0,0,2,1,3,1,2,8,6,1,2,1,2005.0,0,3,800,5,5,2,0,116,0,0,0,0,3,4,1,0,6,2006,8,4,239900
739,90,3,60.0,10800,1,1,3,3,0,4,0,7,2,2,2,2,5,5,1987,1988,1,1,9,10,3,0.0,3,4,1,2,1,1,2,1200,6,0,0,1200,1,4,1,5,1200,0,0,1200,3,0,3,0,3,1,3,5,6,0,3,6,0.0,1,0,0,3,3,2,120,0,0,0,0,0,3,4,1,0,3,2009,8,2,179000
740,60,3,65.0,9313,1,1,0,3,0,4,0,5,2,2,0,5,7,5,2004,2004,1,1,12,13,3,0.0,2,4,2,2,4,4,6,0,6,0,864,864,1,0,1,5,864,864,0,1728,0,0,2,1,3,1,2,7,6,0,3,1,2004.0,2,2,572,5,5,2,187,56,0,0,0,0,3,4,1,0,4,2009,8,4,190000
741,70,4,60.0,9600,1,0,3,3,0,4,0,17,2,2,0,5,5,7,1910,2002,1,1,13,15,3,0.0,3,2,0,1,0,4,6,0,6,0,264,264,1,0,1,5,768,664,0,1432,0,0,2,0,2,1,3,7,6,0,3,5,1910.0,3,2,360,5,2,2,270,0,112,0,0,0,3,0,1,0,5,2007,8,0,132000
742,20,3,65.0,6768,1,1,0,3,0,4,0,19,1,2,0,2,6,8,1961,1996,3,1,6,6,3,0.0,3,2,1,4,4,2,2,832,6,0,80,912,1,2,1,5,912,0,0,912,1,1,1,0,3,1,2,5,6,0,3,5,1962.0,3,1,288,5,5,2,168,0,0,0,0,0,3,0,1,0,5,2008,8,4,142000
743,20,3,65.0,8450,1,1,3,3,0,4,0,20,2,2,0,2,7,5,2000,2001,1,1,12,13,1,108.0,3,4,2,2,4,4,6,0,6,0,1349,1349,1,0,1,5,1349,0,0,1349,0,0,2,0,3,1,3,6,6,0,3,1,2000.0,3,2,539,5,5,2,120,55,0,0,0,0,3,0,1,0,12,2007,8,4,179000
744,80,3,70.0,12886,1,1,0,3,0,4,0,19,2,2,0,7,5,6,1963,1999,1,1,6,6,3,0.0,3,4,1,2,4,0,0,444,6,0,76,520,1,0,1,5,1464,0,0,1464,0,1,2,0,3,1,3,6,3,1,5,1,1997.0,2,2,480,5,5,2,302,0,0,0,100,0,3,4,1,0,10,2009,8,4,175000
745,120,3,41.0,5395,1,1,0,1,0,4,0,22,2,2,4,2,8,5,1993,1993,1,1,6,6,3,0.0,2,4,2,2,4,4,2,733,6,0,604,1337,1,2,1,5,1337,0,0,1337,1,0,2,0,2,1,2,5,6,1,5,1,1993.0,2,2,462,5,5,2,96,0,70,168,0,0,3,4,1,0,10,2008,8,4,180000
746,60,3,0.0,8963,1,1,0,3,0,4,0,14,2,2,0,5,8,9,1976,1996,3,1,12,13,1,289.0,0,2,1,4,1,4,2,575,0,80,487,1142,1,0,1,5,1175,1540,0,2715,0,1,3,1,4,1,2,11,6,2,5,3,1994.0,0,2,831,5,5,2,0,204,0,0,0,0,3,4,1,0,7,2008,8,4,299800
747,60,3,0.0,8795,1,1,0,3,0,4,0,8,2,2,0,5,7,5,2000,2000,1,1,12,13,3,0.0,2,4,2,2,4,4,2,300,6,0,652,952,1,0,1,5,980,1276,0,2256,0,0,2,1,4,1,2,8,6,1,5,3,2000.0,0,2,554,5,5,2,224,54,0,0,0,0,3,4,1,0,4,2009,8,4,236000
748,70,4,65.0,11700,1,2,0,3,0,0,0,17,2,2,0,5,7,7,1880,2003,4,1,11,12,3,0.0,2,4,4,4,0,4,6,0,6,0,1240,1240,2,4,0,5,1320,1320,0,2640,0,0,1,1,4,1,2,8,6,1,2,5,1950.0,3,4,864,5,5,0,181,0,386,0,0,0,3,4,1,0,5,2009,8,4,265979
749,20,3,59.0,10593,1,1,0,3,0,4,0,15,2,2,0,2,7,5,1996,1996,3,1,12,13,1,338.0,2,4,2,2,4,4,2,919,6,0,801,1720,1,0,1,5,1720,0,0,1720,1,0,2,0,3,1,2,7,6,1,5,1,1996.0,0,2,527,5,5,2,240,56,154,0,0,0,3,4,1,0,3,2010,8,4,260400
750,50,3,50.0,8405,1,1,3,3,0,4,0,7,2,2,0,0,4,3,1945,1950,1,1,14,15,3,0.0,3,4,3,3,2,3,4,0,4,0,0,0,5,4,0,1,1088,441,0,1529,0,0,2,0,4,1,3,9,4,0,3,5,1945.0,3,1,240,5,5,0,92,0,185,0,0,0,3,4,1,0,4,2009,8,4,98000
751,50,4,55.0,8800,1,0,3,3,0,0,0,17,2,2,0,0,4,7,1910,2004,1,1,13,14,3,0.0,3,4,0,4,0,4,6,0,6,0,576,576,1,2,1,5,792,348,0,1140,0,0,1,0,3,1,3,7,3,0,3,6,0.0,1,0,0,3,3,0,0,160,0,0,0,0,3,4,1,0,6,2010,8,4,96500
752,60,3,0.0,7750,1,1,3,3,0,4,0,8,6,2,0,5,7,5,2003,2003,1,1,12,13,3,0.0,2,4,2,2,4,4,6,0,6,0,660,660,1,0,1,5,660,660,0,1320,0,0,2,1,3,1,2,6,6,0,3,1,2003.0,0,2,400,5,5,2,0,48,0,0,0,0,3,4,1,0,8,2007,8,4,162000
753,20,3,79.0,9236,1,1,0,3,0,4,0,5,2,2,0,2,6,5,1997,1997,1,1,12,13,3,0.0,3,2,2,2,4,1,2,1200,6,0,279,1479,1,0,1,5,1494,0,0,1494,1,0,2,0,3,1,2,6,6,0,3,1,1997.0,2,2,576,5,5,2,168,27,0,0,0,0,3,4,1,0,7,2006,8,4,217000
754,60,3,80.0,10240,1,1,3,3,0,4,0,16,2,2,0,5,8,5,2005,2005,1,1,12,13,1,178.0,2,4,2,2,4,2,6,0,6,0,1030,1030,1,2,1,5,1038,1060,0,2098,0,0,2,1,3,1,0,8,6,1,2,1,2005.0,2,3,878,5,5,2,192,52,0,0,0,0,3,4,1,0,3,2006,8,4,275500
755,20,3,61.0,7930,1,1,3,3,0,4,0,12,2,2,0,2,6,8,1969,2005,1,1,9,10,3,0.0,3,4,1,4,4,4,2,439,3,472,115,1026,1,2,1,5,1026,0,0,1026,1,0,1,0,3,1,2,5,6,0,3,5,1969.0,2,2,440,5,5,2,171,48,0,0,0,0,3,4,1,0,7,2009,8,4,156000
756,160,1,34.0,3230,1,2,3,3,0,4,0,21,2,2,4,5,6,5,1999,1999,1,1,8,8,1,894.0,3,4,2,2,4,4,2,381,6,0,348,729,1,2,1,5,742,729,0,1471,0,0,2,1,3,1,3,6,6,0,3,5,1999.0,3,2,440,5,5,2,0,24,0,0,0,0,3,4,1,0,3,2009,8,4,172500
757,60,3,68.0,10769,1,1,0,3,0,4,0,5,2,2,0,5,8,5,2007,2007,1,1,12,13,3,0.0,2,4,2,2,4,0,2,20,6,0,846,866,1,0,1,5,866,902,0,1768,0,0,2,1,3,1,2,7,6,0,3,1,2007.0,2,2,578,5,5,2,144,105,0,0,0,0,3,4,1,0,4,2009,8,4,212000
758,60,3,0.0,11616,1,1,0,3,0,1,0,19,2,2,0,5,6,5,1978,1978,3,1,6,6,0,328.0,3,4,1,4,4,2,5,438,6,0,234,672,1,4,1,5,672,714,0,1386,0,0,2,1,3,1,3,6,6,1,5,1,1978.0,0,2,440,5,5,2,335,0,0,0,0,0,3,0,1,0,4,2010,8,0,158900
759,160,1,24.0,2280,1,2,3,3,0,4,0,21,2,2,3,5,7,5,1999,1999,1,1,8,8,1,360.0,3,4,2,2,4,4,0,549,6,0,195,744,1,2,1,5,757,744,0,1501,0,0,2,1,3,1,3,6,6,0,3,5,1999.0,3,2,440,5,5,2,0,0,0,0,0,0,3,4,1,0,8,2008,8,4,179400
760,60,3,65.0,12257,1,1,0,3,0,4,0,15,2,2,0,5,8,5,1995,1995,1,1,12,13,1,513.0,2,4,2,2,4,0,3,56,0,64,1198,1318,1,0,1,5,1328,1203,0,2531,0,0,2,1,4,1,2,9,6,1,5,1,1995.0,2,3,752,5,5,2,222,98,0,0,0,0,3,4,1,0,11,2007,8,4,290000
761,20,3,70.0,9100,1,1,3,3,0,4,0,12,2,2,0,2,6,6,1959,1959,3,1,13,14,3,0.0,3,4,1,4,4,4,5,612,6,0,252,864,1,0,1,5,864,0,0,864,0,0,1,0,2,1,3,5,6,0,3,5,2008.0,3,1,300,0,0,2,0,0,0,0,0,0,3,4,3,450,10,2009,8,4,127500
762,30,4,60.0,6911,1,1,3,3,0,2,0,3,1,2,0,2,5,5,1924,1950,1,1,13,14,3,0.0,3,4,2,4,4,2,3,405,6,0,740,1145,1,4,1,5,1301,0,0,1301,0,0,1,0,2,1,1,5,2,0,3,5,1965.0,3,2,440,5,5,2,0,0,0,0,0,0,3,4,1,0,10,2009,8,4,100000
763,60,1,72.0,8640,1,1,3,3,0,4,0,21,2,2,0,5,7,5,2009,2009,1,1,12,13,3,0.0,3,4,2,2,4,2,2,24,6,0,732,756,1,0,1,5,764,783,0,1547,0,0,2,1,3,1,2,7,6,0,3,1,2009.0,3,2,614,5,5,2,169,45,0,0,0,0,3,4,1,0,6,2010,2,4,215200
764,60,3,82.0,9430,1,1,3,3,0,4,0,15,2,2,0,5,8,5,1999,1999,1,1,12,13,1,673.0,2,4,2,2,4,2,2,1163,6,0,89,1252,1,0,1,5,1268,1097,0,2365,1,0,2,1,3,1,2,8,6,1,2,1,1999.0,2,3,856,5,5,2,0,128,0,0,180,0,3,4,1,0,7,2009,8,4,337000
765,120,3,30.0,9549,1,1,0,3,0,1,0,24,2,2,4,2,8,5,1995,1996,3,1,3,3,3,0.0,2,2,2,2,1,0,3,437,2,1057,0,1494,1,0,1,5,1494,0,0,1494,1,0,1,1,2,1,0,6,6,1,2,1,1995.0,0,2,481,5,5,2,0,30,0,0,216,0,3,4,1,0,4,2006,8,4,270000
766,20,3,75.0,14587,1,1,0,3,0,4,0,21,2,2,0,2,9,5,2008,2008,1,1,12,13,4,284.0,2,4,2,2,4,4,6,0,6,0,1498,1498,1,0,1,5,1506,0,0,1506,0,0,2,0,2,1,0,6,6,1,2,1,2008.0,0,2,592,5,5,2,0,174,0,0,0,0,3,4,1,0,8,2008,6,5,264132
767,60,3,80.0,10421,1,1,3,3,0,4,0,14,2,2,0,5,7,5,1988,1988,1,1,6,6,1,42.0,3,4,1,2,4,4,2,394,6,0,586,980,1,4,1,5,980,734,0,1714,0,0,2,1,3,1,3,7,6,1,5,1,1988.0,3,2,496,5,5,2,228,66,156,0,0,0,3,2,3,500,3,2010,8,4,196500
768,50,3,75.0,12508,1,1,0,3,0,4,0,11,2,2,0,0,6,7,1940,1985,1,1,12,13,3,0.0,3,4,1,2,4,2,0,660,6,0,323,983,1,0,1,5,983,767,0,1750,1,0,2,0,4,1,3,7,4,0,3,1,1989.0,3,1,423,5,5,2,245,0,156,0,0,0,3,4,3,1300,7,2008,8,4,160000
769,20,3,70.0,9100,1,1,3,3,0,4,0,5,2,2,0,2,7,5,2004,2005,3,1,12,13,3,0.0,2,4,2,2,4,4,2,24,6,0,1836,1860,1,0,1,5,1836,0,0,1836,0,0,2,0,3,1,2,8,6,1,2,1,2004.0,0,2,484,5,5,2,120,33,0,0,0,0,3,4,1,0,10,2006,8,4,216837
770,60,3,47.0,53504,1,1,1,1,0,1,1,22,2,2,0,5,8,5,2003,2003,3,1,5,15,1,603.0,0,4,2,2,4,1,0,1416,6,0,234,1650,1,0,1,5,1690,1589,0,3279,1,0,3,1,4,1,0,12,4,1,2,3,2003.0,0,3,841,5,5,2,503,36,0,0,210,0,3,4,1,0,6,2010,8,4,538000
771,85,3,0.0,7252,1,1,0,3,0,1,0,19,2,2,0,6,5,5,1982,1982,3,1,13,14,3,0.0,3,4,1,2,4,0,2,685,6,0,173,858,1,4,1,5,858,0,0,858,1,0,1,0,2,1,3,5,6,0,3,5,1983.0,3,2,576,5,5,2,120,0,0,0,0,0,3,4,1,0,4,2009,8,4,134900
772,20,3,67.0,8877,1,1,3,3,0,4,0,7,2,2,0,2,4,5,1951,1951,1,1,13,14,3,0.0,3,4,1,1,0,4,3,836,6,0,0,836,1,4,1,1,1220,0,0,1220,0,0,1,0,2,1,3,6,6,0,3,5,1951.0,3,2,396,5,5,2,0,0,0,0,0,0,3,4,1,0,4,2006,0,4,102000
773,80,3,94.0,7819,1,1,3,3,0,4,0,7,2,2,0,7,6,5,1976,1976,1,1,9,10,3,0.0,3,4,1,4,4,0,0,422,1,127,480,1029,1,4,1,5,1117,0,0,1117,1,0,1,0,3,1,3,6,6,1,5,5,1976.0,3,2,672,5,5,2,144,0,0,0,0,0,3,2,1,0,3,2010,8,0,107000
774,20,3,70.0,10150,1,1,3,3,0,4,0,12,1,2,0,2,5,5,1958,1958,1,1,13,14,3,1.0,3,4,1,4,4,4,5,456,6,0,456,912,1,0,1,0,912,0,0,912,0,0,1,0,2,1,3,5,6,0,3,1,1958.0,2,1,275,5,5,2,0,0,0,0,0,0,3,4,1,0,7,2007,0,4,114500
775,20,3,110.0,14226,1,1,3,3,0,0,0,16,2,2,0,2,8,5,2006,2006,3,1,12,13,1,375.0,2,4,2,2,4,0,6,0,6,0,1935,1935,1,2,1,5,1973,0,0,1973,0,0,2,0,3,1,2,9,6,1,2,1,2006.0,0,3,895,5,5,2,315,45,0,0,0,0,3,4,1,0,7,2007,6,5,395000
776,120,4,32.0,4500,1,1,3,3,0,2,0,11,2,2,4,2,6,5,1998,1998,3,1,12,13,1,320.0,3,4,2,0,4,4,2,866,6,0,338,1204,1,0,1,5,1204,0,0,1204,1,0,2,0,2,1,3,5,6,0,3,1,1998.0,0,2,412,5,5,2,0,247,0,0,0,0,3,4,1,0,6,2009,8,4,162000
777,20,3,86.0,11210,1,1,0,3,0,4,0,5,2,2,0,2,7,5,2005,2006,1,1,12,13,1,240.0,2,4,2,2,4,0,2,20,6,0,1594,1614,1,0,1,5,1614,0,0,1614,0,0,2,0,3,1,2,7,6,0,3,1,2005.0,2,3,865,5,5,2,144,59,0,0,0,0,3,4,1,0,7,2006,6,5,221500
778,20,3,100.0,13350,1,1,0,3,0,4,0,19,2,2,0,2,5,5,1974,1974,3,1,6,10,3,0.0,3,4,1,4,4,4,0,762,6,0,102,864,1,4,1,5,894,0,0,894,1,0,1,0,3,1,3,5,6,1,1,1,1974.0,3,2,440,5,5,2,241,0,0,0,0,0,3,2,1,0,6,2006,8,4,142500
779,90,2,60.0,8400,1,1,3,3,0,4,0,20,1,2,2,2,5,5,1977,1977,1,1,9,10,1,320.0,3,4,3,3,2,3,4,0,4,0,0,0,1,4,1,5,2020,0,0,2020,0,0,2,0,4,2,3,10,6,2,5,5,1977.0,3,2,630,5,5,2,0,0,0,0,0,0,3,4,1,0,10,2007,8,4,144000
780,90,3,78.0,10530,1,1,3,3,0,4,0,11,2,2,2,6,6,5,1977,1977,1,1,9,7,1,90.0,3,4,1,2,4,1,2,975,6,0,0,975,1,4,1,5,1004,0,0,1004,1,0,1,0,2,1,3,4,6,0,3,1,1977.0,3,2,504,5,5,2,0,0,0,0,0,0,3,4,1,0,5,2006,8,4,135000
781,20,3,63.0,7875,1,1,3,3,0,4,0,8,2,2,0,2,7,5,1995,1996,1,1,6,6,1,38.0,3,4,2,2,1,4,6,0,6,0,1237,1237,1,2,1,5,1253,0,0,1253,0,0,2,0,3,1,3,6,6,1,5,1,1995.0,0,2,402,5,5,2,220,21,0,0,0,0,3,4,1,0,6,2007,8,4,176000
782,60,3,65.0,7153,1,1,3,3,0,4,0,20,2,2,0,5,6,5,1992,1992,1,1,12,13,3,0.0,2,2,2,2,4,4,0,387,6,0,374,761,1,0,1,5,810,793,0,1603,0,0,2,1,3,1,2,7,6,0,3,1,1992.0,2,2,484,5,5,2,0,124,0,0,0,0,3,4,1,0,7,2006,8,4,175900
783,20,3,67.0,16285,1,1,1,3,0,4,0,5,2,2,0,2,7,5,2001,2002,1,1,12,13,3,0.0,2,4,2,2,4,4,6,0,6,0,1413,1413,1,0,1,5,1430,0,0,1430,0,0,2,0,3,1,2,6,6,0,3,1,2001.0,2,2,605,5,5,2,0,33,0,0,0,0,3,4,1,0,6,2009,8,4,187100
784,85,3,0.0,9101,1,1,0,3,0,0,0,11,2,2,0,6,5,6,1978,1978,1,1,9,10,1,104.0,3,2,2,2,4,0,2,1097,6,0,0,1097,1,0,1,5,1110,0,0,1110,1,0,1,0,1,1,2,4,6,1,5,1,1978.0,0,2,602,5,5,2,303,30,0,0,0,0,3,4,1,0,7,2009,8,4,165500
785,75,4,35.0,6300,1,0,3,3,0,4,0,17,2,2,0,4,6,6,1914,2001,1,1,13,15,3,0.0,3,4,1,4,4,4,6,0,6,0,742,742,1,0,1,5,742,742,0,1484,0,0,2,0,3,1,3,9,6,1,2,6,0.0,1,0,0,3,3,2,0,291,134,0,0,0,3,4,1,0,6,2008,8,4,128000
786,20,3,0.0,9790,1,1,3,3,0,4,0,14,1,2,0,2,6,5,1967,1967,1,1,3,14,3,0.0,3,4,1,4,4,4,5,251,3,630,491,1372,1,4,1,5,1342,0,0,1342,0,0,2,0,3,1,3,7,6,1,2,1,1967.0,3,2,457,5,5,2,0,0,0,0,197,0,3,4,1,0,9,2009,8,4,161500
787,50,4,60.0,10800,1,1,3,3,0,4,0,17,0,2,0,0,5,6,1915,1950,1,1,8,8,3,0.0,3,2,2,1,4,4,3,686,6,0,0,686,1,4,1,5,966,686,0,1652,1,0,2,0,4,1,3,7,6,0,3,5,1961.0,3,1,416,5,5,2,0,0,196,0,0,0,3,4,3,1200,6,2010,8,4,139000
788,60,3,76.0,10142,1,1,0,3,0,4,0,20,2,2,0,5,7,5,2004,2004,1,1,12,13,3,0.0,2,4,2,2,4,4,2,656,6,0,300,956,1,0,1,5,956,1128,0,2084,1,0,2,1,4,1,2,8,6,0,3,3,2004.0,2,2,618,5,5,2,0,45,0,0,0,0,3,4,1,0,1,2010,8,4,233000
789,20,4,50.0,6000,1,1,3,3,0,0,0,17,2,2,0,2,4,7,1954,2000,1,1,8,8,3,0.0,3,4,1,4,4,4,6,0,6,0,901,901,1,0,1,5,901,0,0,901,0,0,1,0,2,1,3,4,6,0,3,5,1954.0,3,1,281,1,5,2,0,0,0,0,0,0,3,4,1,0,8,2008,8,4,107900
790,60,3,0.0,12205,1,1,0,2,0,4,0,4,2,2,0,5,6,8,1966,2007,1,1,6,6,1,157.0,3,4,1,4,0,1,3,568,6,0,264,832,1,2,1,5,976,1111,0,2087,0,0,2,1,5,1,2,9,6,0,3,1,1966.0,0,2,444,5,5,2,133,168,0,0,0,0,3,4,1,0,7,2007,8,4,187500
