age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
40,1,1,0,0,0,0,0,0,24,5,313,1,-1,0,3
59,4,1,2,0,2764,0,0,0,18,3,459,1,56,3,0
44,0,2,1,0,4492,0,1,0,31,5,19,13,-1,0,3
60,5,0,2,0,2166,0,0,2,20,6,8,9,-1,0,3
37,4,2,2,0,0,0,0,0,20,10,107,1,258,3,1
50,0,1,1,0,1575,0,0,0,17,9,407,1,-1,0,3
50,4,0,2,0,201,1,0,0,24,5,248,1,-1,0,3
35,0,1,2,0,318,1,1,0,1,10,142,1,-1,0,3
39,4,2,2,0,1682,1,0,0,19,9,147,1,170,1,0
29,6,1,2,0,242,1,0,0,18,5,73,4,-1,0,3
34,4,0,1,0,291,0,0,0,7,1,91,2,-1,0,3
31,9,0,1,0,304,0,0,0,2,3,133,2,-1,0,3
51,3,1,0,0,108,0,0,2,16,6,278,2,-1,0,3
46,1,1,0,0,1303,0,0,0,4,1,174,1,-1,0,3
27,0,2,1,0,292,1,0,0,12,8,53,9,362,8,1
61,5,1,1,0,89,0,0,0,28,10,154,1,181,2,0
34,0,1,2,0,788,1,0,0,5,3,269,1,-1,0,3
30,1,2,1,0,573,1,0,2,12,8,116,2,-1,0,3
58,4,1,2,0,1318,0,0,0,16,5,184,1,179,5,0
30,9,2,1,0,151,0,0,0,3,3,276,2,-1,0,3
50,1,1,0,0,-37,1,0,2,12,8,78,3,-1,0,3
30,1,2,1,0,522,0,0,0,6,3,197,3,-1,0,3
43,2,1,0,0,2315,1,1,0,14,8,42,1,-1,0,3
35,7,0,1,0,-718,1,0,0,21,9,47,1,-1,0,3
36,4,2,2,0,4,1,0,0,7,5,529,1,61,3,2
46,2,1,2,0,-43,0,0,2,12,8,138,8,-1,0,3
46,0,2,1,0,596,1,0,0,20,0,138,3,-1,0,3
29,10,2,1,0,670,1,0,2,26,11,6,1,-1,0,3
48,1,1,0,0,430,0,0,0,14,8,340,3,371,8,0
50,4,0,2,0,60,0,0,0,19,1,255,2,-1,0,3
53,0,0,1,0,0,1,1,0,30,0,586,2,-1,0,3
38,2,1,2,0,678,0,1,0,18,9,82,2,152,1,0
27,4,1,2,0,159,1,0,0,25,5,295,2,-1,0,3
36,9,1,1,0,1345,1,0,0,18,9,82,1,172,3,0
48,7,1,0,0,483,0,0,0,6,1,119,2,-1,0,3
59,11,1,3,0,2443,0,0,2,20,6,8,8,-1,0,3
21,8,2,2,0,1258,0,0,0,7,5,404,1,-1,0,3
56,5,0,1,0,389,1,0,2,18,6,379,5,-1,0,3
57,0,0,1,0,0,0,0,0,9,11,121,2,-1,0,3
41,1,1,1,0,2067,1,0,2,20,6,120,4,-1,0,3
36,4,1,2,0,332,1,0,0,22,8,566,7,-1,0,3
45,4,1,2,0,80,0,1,0,19,9,157,1,-1,0,3
40,3,1,1,0,84,1,1,2,12,6,230,7,-1,0,3
30,0,2,1,0,2702,1,0,0,24,5,129,2,-1,0,3
75,5,0,0,0,37127,0,0,0,11,3,505,1,-1,0,3
35,9,2,2,0,0,1,0,1,28,1,46,2,-1,0,3
58,0,1,1,0,1813,1,0,1,17,5,15,1,-1,0,3
29,9,2,1,0,1612,1,0,2,26,8,375,2,-1,0,3
54,9,2,1,0,198,1,1,0,17,9,120,1,171,2,0
28,1,2,1,0,1106,1,0,0,17,0,73,2,-1,0,3
33,8,2,3,0,2321,0,0,0,15,0,699,2,381,2,0
56,0,1,1,0,33,0,1,0,19,9,111,1,-1,0,3
50,4,1,2,0,101,1,0,2,15,8,348,1,-1,0,3
37,9,2,1,0,-59,1,0,0,22,5,70,1,-1,0,3
49,7,1,1,0,486,1,1,2,30,8,43,2,-1,0,3
54,5,1,0,0,136,1,0,0,3,0,352,1,332,2,0
40,4,1,2,0,193,0,0,0,18,1,105,6,-1,0,3
33,9,1,1,0,5083,0,0,0,27,10,161,1,96,2,1
48,4,1,3,0,0,1,0,0,8,8,612,1,344,1,1
43,4,1,2,0,8,0,0,0,11,1,95,4,-1,0,3
35,1,2,0,0,21,1,0,2,27,8,129,1,-1,0,3
55,9,1,1,0,570,0,0,0,27,1,94,6,-1,0,3
33,4,1,2,0,644,1,1,0,3,3,124,2,271,2,0
41,9,2,2,0,1104,0,0,2,9,6,352,1,-1,0,3
57,1,1,1,0,6004,1,0,0,12,1,157,6,-1,0,3
50,6,1,2,0,1503,0,0,0,27,1,128,12,-1,0,3
63,9,1,1,0,896,1,0,0,28,4,115,3,91,4,1
33,9,2,1,0,177,1,0,2,23,8,293,1,-1,0,3
47,1,1,1,0,665,0,0,0,18,1,885,3,-1,0,3
36,7,1,1,0,380,1,0,2,20,8,26,1,-1,0,3
23,8,2,1,0,151,1,0,2,9,8,97,1,-1,0,3
33,9,2,2,0,179,1,0,0,18,9,432,2,181,4,1
36,4,1,2,0,4,0,1,0,29,5,261,6,-1,0,3
47,1,1,1,0,116,1,0,2,8,8,376,2,-1,0,3
39,4,1,2,0,0,0,0,0,28,1,93,25,-1,0,3
44,1,0,0,0,-57,1,0,0,7,8,234,1,356,2,0
60,5,1,0,0,894,1,0,2,15,8,65,7,-1,0,3
42,4,1,2,0,478,0,1,0,8,5,165,1,-1,0,3
32,9,2,1,0,10,0,0,0,19,1,190,2,-1,0,3
33,0,1,1,0,30,1,0,1,5,8,125,2,-1,0,3
37,4,1,2,0,578,1,0,0,8,1,401,4,-1,0,3
33,4,2,2,0,2360,1,0,0,20,9,268,1,-1,0,3
59,5,1,0,0,-47,1,0,0,27,1,84,4,-1,0,3
42,9,1,2,0,-805,0,0,0,8,1,103,6,-1,0,3
59,4,1,2,1,782,0,1,0,13,1,127,2,-1,0,3
31,9,2,1,0,1282,0,0,0,12,8,144,1,460,2,0
50,6,2,1,0,766,1,0,0,7,8,253,2,304,4,0
29,1,2,1,0,348,1,0,2,9,8,185,2,-1,0,3
36,2,2,1,0,296,0,0,0,18,9,67,2,111,2,0
33,7,1,0,0,908,1,1,0,14,5,184,2,-1,0,3
38,0,0,1,0,0,0,0,2,5,6,56,1,-1,0,3
33,4,2,2,0,5276,0,0,0,4,9,572,1,-1,0,3
36,2,2,2,0,658,1,0,2,16,6,61,3,-1,0,3
36,4,2,2,0,1089,1,0,2,30,8,126,1,-1,0,3
44,0,1,1,0,1042,1,0,0,18,8,136,1,-1,0,3
29,1,1,0,0,544,0,1,0,21,5,121,4,-1,0,3
44,1,1,0,0,134,1,0,0,7,8,378,1,-1,0,3
55,4,1,2,0,73,1,0,2,5,8,142,2,-1,0,3
38,1,2,1,0,13156,1,0,0,17,0,291,4,331,1,0
39,4,0,2,0,30,0,1,0,3,3,265,4,-1,0,3
45,1,1,0,0,-66,1,0,2,6,8,263,2,-1,0,3
36,4,2,2,0,1373,1,0,2,20,8,144,2,-1,0,3
36,4,1,2,0,8564,1,0,2,23,8,125,1,-1,0,3
59,5,0,0,0,81,1,0,2,5,8,107,1,-1,0,3
41,0,1,2,0,5426,1,0,2,14,8,149,2,-1,0,3
29,6,2,2,0,16,1,0,2,6,8,43,1,-1,0,3
50,4,2,2,0,297,1,0,2,5,8,119,1,-1,0,3
51,1,0,1,0,734,1,1,0,5,8,17,1,-1,0,3
29,4,2,2,0,1514,1,0,1,5,8,363,1,333,7,1
40,9,2,1,0,153,0,0,0,7,1,125,2,-1,0,3
36,8,1,0,0,3503,0,0,2,6,6,31,1,-1,0,3
49,9,1,1,0,-849,1,1,2,27,8,197,1,-1,0,3
45,9,1,1,0,1441,1,0,0,18,9,93,1,113,2,1
40,4,1,2,0,2487,0,0,0,30,0,126,1,-1,0,3
31,4,1,2,0,927,0,0,0,18,1,100,4,-1,0,3
32,2,1,2,0,598,0,0,0,18,1,135,6,-1,0,3
44,0,1,1,0,345,1,0,1,16,5,208,8,-1,0,3
27,1,1,1,0,197,0,0,1,23,5,222,1,-1,0,3
25,0,2,2,0,220,0,0,0,26,8,68,1,-1,0,3
56,7,1,1,0,9,0,1,0,20,1,285,2,-1,0,3
59,5,1,1,0,5678,1,0,2,14,8,238,2,-1,0,3
31,4,2,2,0,0,0,0,0,25,1,9,12,-1,0,3
49,0,0,1,0,169,1,0,2,30,8,447,1,-1,0,3
50,1,0,0,0,388,0,0,0,5,3,701,1,-1,0,3
42,11,2,3,1,61,0,0,2,20,6,115,1,-1,0,3
37,4,1,2,0,7100,0,0,0,20,9,757,2,-1,0,3
36,1,2,1,0,219,1,1,0,11,8,270,2,347,1,0
53,1,1,1,0,-76,0,0,0,29,4,173,1,164,4,1
51,1,1,3,0,1432,0,0,0,9,5,388,1,-1,0,3
42,1,1,1,0,879,1,0,0,18,9,140,1,-1,0,3
47,3,1,0,0,0,1,0,1,24,5,193,1,-1,0,3
40,6,1,2,0,1498,0,0,0,4,3,62,1,-1,0,3
25,1,2,1,0,543,1,0,0,15,8,302,1,-1,0,3
36,1,1,1,0,1797,1,1,0,17,9,166,1,181,2,0
80,5,1,0,0,2994,0,0,0,6,1,320,1,-1,0,3
60,6,1,1,0,1690,0,0,0,28,1,64,11,-1,0,3
51,4,1,1,0,1573,0,0,0,28,1,72,18,-1,0,3
59,3,1,2,0,0,0,1,0,29,5,376,2,-1,0,3
80,5,1,1,0,173,0,0,0,2,1,87,3,-1,0,3
47,0,1,3,0,989,0,0,2,19,6,116,1,-1,0,3
36,7,1,1,0,335,1,0,2,9,8,339,2,-1,0,3
31,1,2,3,1,17,1,0,0,6,8,72,1,-1,0,3
33,9,1,1,0,-74,1,0,0,25,5,198,4,-1,0,3
45,7,1,3,0,8319,0,0,0,15,6,75,2,-1,0,3
33,1,2,1,0,15341,0,0,0,20,0,335,1,334,3,0
51,9,1,1,0,52,0,0,0,13,1,114,2,-1,0,3
51,10,0,1,0,-56,1,0,0,19,9,544,3,-1,0,3
48,1,1,0,0,1670,0,0,2,17,6,145,1,-1,0,3
34,9,2,2,0,370,0,0,0,11,1,116,2,-1,0,3
28,4,2,2,0,466,1,0,0,23,5,170,2,-1,0,3
33,9,2,1,0,2583,0,0,0,25,8,241,1,108,1,0
36,7,1,1,0,1177,1,1,0,3,3,50,5,-1,0,3
40,6,1,1,0,311,1,0,2,20,8,723,2,-1,0,3
34,2,1,2,0,842,1,0,0,6,8,141,2,-1,0,3
31,9,2,2,0,2744,1,0,0,8,1,309,2,-1,0,3
49,9,1,2,0,503,0,0,2,1,5,297,2,-1,0,3
35,4,2,2,0,62,1,0,0,5,8,214,4,15,3,2
38,4,2,2,0,4841,0,0,0,22,8,580,3,-1,0,3
32,9,1,1,0,253,1,0,0,21,9,76,1,170,3,0
33,1,1,1,0,842,0,0,0,29,1,111,4,-1,0,3
39,0,1,3,0,378,0,0,2,20,6,17,5,-1,0,3
30,7,1,1,0,637,1,0,0,15,8,69,5,-1,0,3
53,0,0,1,0,-372,1,0,2,26,8,104,1,-1,0,3
24,9,2,1,0,135,1,1,0,18,8,250,1,-1,0,3
52,2,0,1,0,7,0,0,0,24,5,150,5,-1,0,3
27,4,2,2,0,446,0,0,0,23,6,205,3,-1,0,3
36,0,2,1,0,1328,0,0,0,30,5,69,9,-1,0,3
29,0,1,1,0,252,1,0,0,15,8,1223,3,371,1,0
47,1,1,1,0,125,0,0,0,8,5,210,2,-1,0,3
43,1,1,1,0,1324,1,0,1,12,8,179,5,-1,0,3
48,4,0,2,0,-244,1,0,2,5,8,253,1,-1,0,3
57,2,1,3,0,657,0,0,2,12,6,344,1,-1,0,3
25,4,2,2,0,2140,0,0,0,1,10,81,1,-1,0,3
43,7,0,1,0,5571,0,0,2,9,6,149,1,-1,0,3
50,9,1,1,0,103,1,0,2,12,8,79,6,-1,0,3
54,9,0,2,0,2133,0,0,0,18,9,176,1,-1,0,3
38,7,1,1,0,8876,0,0,0,19,9,636,1,-1,0,3
41,3,0,0,0,22,1,0,0,18,9,238,3,126,4,1
35,0,1,1,0,3854,1,0,0,5,8,131,1,-1,0,3
33,4,1,2,0,32,0,0,0,29,1,27,7,-1,0,3
51,9,1,1,0,337,1,0,0,20,1,687,4,-1,0,3
29,1,2,1,0,228,0,0,0,5,3,355,1,-1,0,3
34,1,0,1,0,1125,1,1,0,19,9,141,2,-1,0,3
51,4,1,2,0,1612,1,0,0,18,9,61,2,131,1,0
58,3,1,0,0,1310,1,1,0,22,5,1226,2,-1,0,3
50,7,0,1,1,-210,0,1,0,21,1,153,7,-1,0,3
38,3,1,1,0,0,1,0,0,23,5,157,1,-1,0,3
57,2,1,3,0,975,1,1,0,22,5,236,4,-1,0,3
49,7,1,2,0,306,1,0,0,18,1,285,7,-1,0,3
42,1,1,0,0,170,1,0,2,19,8,51,41,-1,0,3
33,9,2,2,0,154,0,0,0,18,7,159,2,-1,0,3
34,6,1,2,0,1972,1,0,0,23,5,61,2,-1,0,3
36,0,2,2,0,994,0,0,0,13,1,185,2,105,3,2
60,5,0,2,0,380,0,0,0,21,5,219,1,-1,0,3
37,7,2,1,0,54,1,0,0,10,5,118,1,-1,0,3
41,1,1,0,0,512,1,0,2,6,8,233,2,-1,0,3
36,4,2,2,0,1027,1,0,0,4,6,151,1,-1,0,3
56,10,0,0,0,1770,0,0,0,5,3,916,3,-1,0,3
34,4,1,2,0,13,1,0,0,30,5,99,3,-1,0,3
33,10,1,1,0,438,1,1,2,21,8,129,1,-1,0,3
29,1,1,1,0,162,1,0,0,15,5,126,3,-1,0,3
43,4,1,2,0,-183,0,0,0,24,5,65,1,-1,0,3
29,4,2,3,0,698,0,0,0,8,3,186,1,-1,0,3
36,0,1,1,0,165,1,0,2,23,8,456,4,-1,0,3
33,9,2,1,0,3499,1,0,0,11,8,143,3,356,1,1
39,4,1,2,0,378,1,1,2,5,8,127,2,-1,0,3
26,9,2,1,0,855,1,0,2,28,8,87,2,-1,0,3
41,9,2,1,0,32,1,0,0,7,8,162,1,-1,0,3
36,10,0,0,0,0,0,0,1,4,5,304,3,-1,0,3
31,4,2,2,0,0,0,0,0,25,1,191,5,-1,0,3
34,1,1,1,0,2994,1,0,0,15,8,358,1,176,1,0
28,1,1,1,0,1238,1,0,2,14,8,246,1,-1,0,3
47,7,1,1,0,1717,0,0,0,20,1,216,9,-1,0,3
41,0,2,1,0,224,1,0,0,12,8,22,8,-1,0,3
39,9,2,1,0,1048,1,1,0,8,0,201,2,-1,0,3
53,0,0,1,0,592,1,0,2,13,8,151,1,-1,0,3
45,6,1,1,0,396,0,0,0,28,1,238,1,-1,0,3
30,7,2,1,0,268,0,0,2,24,5,86,1,-1,0,3
39,7,1,1,0,0,1,0,0,8,8,503,1,-1,0,3
30,6,2,1,0,5223,0,0,0,14,10,404,2,-1,0,3
32,0,0,1,0,1611,1,1,2,13,8,93,1,-1,0,3
66,5,1,1,0,780,0,0,0,12,3,388,4,-1,0,3
26,1,1,0,0,399,1,0,0,22,5,1288,2,-1,0,3
30,7,2,1,0,1649,1,0,2,23,8,206,1,-1,0,3
42,7,2,3,0,974,0,0,0,30,5,73,2,-1,0,3
44,4,1,2,0,22,1,0,0,6,1,265,2,-1,0,3
38,7,1,1,0,507,1,0,0,17,0,55,1,344,1,0
31,9,0,1,0,10787,1,0,2,4,6,135,2,-1,0,3
34,9,1,1,0,-259,1,0,2,27,8,124,2,-1,0,3
42,1,1,1,0,414,1,0,0,17,0,400,3,-1,0,3
34,0,0,1,0,67,1,0,2,6,8,90,1,-1,0,3
31,1,2,2,0,328,1,0,0,14,8,414,1,175,1,0
30,9,1,1,0,4,1,0,0,8,8,17,5,-1,0,3
31,4,2,2,0,471,0,0,0,29,1,153,2,-1,0,3
47,1,1,0,0,3038,1,0,0,14,5,151,2,-1,0,3
52,1,1,1,0,2276,0,0,2,20,6,83,3,-1,0,3
31,1,1,0,0,-848,1,0,2,23,8,559,3,-1,0,3
51,0,1,1,0,2662,0,0,1,28,4,148,2,-1,0,3
48,7,1,1,0,2597,1,0,0,6,8,182,2,355,1,0
47,1,1,0,0,550,1,0,2,7,8,113,1,-1,0,3
55,5,1,2,0,357,1,0,0,30,0,878,1,-1,0,3
58,2,1,0,0,1153,1,1,1,12,8,206,6,337,6,0
74,5,1,2,0,4912,0,0,1,21,10,129,3,-1,0,3
30,9,2,1,0,194,0,1,0,27,1,60,3,-1,0,3
40,4,1,2,1,0,0,0,0,28,5,165,5,-1,0,3
50,1,1,0,0,565,1,1,0,28,1,36,3,-1,0,3
36,4,0,2,0,649,0,0,0,16,5,237,2,91,1,0
26,0,0,1,0,-45,1,0,2,4,6,357,2,-1,0,3
30,0,1,1,0,1310,0,0,1,27,10,3284,1,-1,0,3
34,1,1,1,0,2308,1,0,2,7,8,1062,1,-1,0,3
53,10,2,1,0,4,0,0,0,30,5,259,3,-1,0,3
42,1,1,1,0,1297,1,0,0,3,0,697,2,-1,0,3
33,4,1,2,0,1808,1,0,2,4,6,99,4,-1,0,3
35,10,1,1,0,2080,1,0,1,14,0,266,3,-1,0,3
33,7,1,1,0,5034,1,0,2,8,8,207,3,-1,0,3
41,0,0,1,0,322,1,0,2,6,8,87,4,-1,0,3
40,1,1,1,0,679,1,0,0,17,0,642,2,304,1,0
32,4,2,2,0,1742,0,0,2,5,6,231,2,-1,0,3
54,4,1,2,0,154,0,0,2,9,8,155,3,-1,0,3
31,10,2,2,0,140,1,0,1,7,8,11,2,-1,0,3
35,7,1,1,0,377,0,1,0,31,5,30,13,-1,0,3
47,7,2,1,0,3644,0,0,2,9,6,83,2,-1,0,3
48,1,1,0,1,-50,1,0,0,14,8,212,6,-1,0,3
50,4,1,2,0,453,0,1,2,4,5,608,1,-1,0,3
33,1,2,1,0,45,0,0,2,20,6,13,12,-1,0,3
40,1,1,0,0,46,1,0,2,6,8,119,1,-1,0,3
60,5,1,1,0,2060,0,0,0,29,6,135,4,95,4,0
68,5,1,1,0,1316,0,0,1,4,7,92,5,-1,0,3
54,1,1,3,0,-361,1,0,2,26,8,227,1,-1,0,3
30,4,2,2,0,349,0,0,0,12,1,180,3,-1,0,3
42,1,2,0,0,-68,1,1,2,26,8,167,1,-1,0,3
57,5,1,3,0,-157,0,0,0,28,1,31,9,-1,0,3
28,4,2,2,0,320,1,0,0,30,0,239,1,-1,0,3
55,4,1,2,0,86,0,0,1,16,6,64,1,-1,0,3
42,1,1,1,0,681,1,0,0,18,9,203,1,-1,0,3
49,3,1,0,0,0,1,0,0,25,5,42,3,-1,0,3
41,4,0,2,0,4567,1,1,0,16,5,106,1,-1,0,3
31,9,2,1,0,40,0,0,0,7,1,123,2,-1,0,3
33,1,2,1,0,706,1,0,0,7,0,329,1,322,1,0
55,0,1,1,0,420,1,0,2,30,8,41,3,-1,0,3
34,9,2,2,0,0,1,0,0,17,0,158,2,-1,0,3
38,2,1,1,0,65,0,0,0,5,3,173,1,-1,0,3
46,1,1,1,0,-27,1,0,0,11,8,254,1,-1,0,3
49,7,2,0,0,114,1,0,2,7,8,99,2,-1,0,3
44,9,2,2,0,678,0,0,0,3,3,111,1,124,2,1
57,9,0,1,0,3105,1,0,2,14,8,173,11,-1,0,3
44,3,1,1,0,281,1,0,2,8,8,604,1,-1,0,3
42,6,1,2,0,1932,1,0,2,16,8,192,32,-1,0,3
37,4,0,2,0,481,1,0,0,19,1,97,6,-1,0,3
42,1,2,0,0,156,1,0,1,15,8,7,4,371,5,0
33,1,1,1,0,0,1,1,0,31,5,16,43,-1,0,3
31,1,1,1,0,557,1,1,2,27,8,185,1,-1,0,3
34,0,1,1,0,1467,1,0,0,17,0,113,1,332,2,0
26,1,2,1,0,428,0,1,0,7,5,575,1,-1,0,3
42,9,1,1,0,994,1,0,0,25,8,365,5,-1,0,3
41,9,2,1,0,769,0,1,0,20,9,222,4,98,4,1
35,9,1,2,0,108,1,0,0,31,5,65,3,-1,0,3
26,8,2,3,0,19,0,0,1,30,0,268,1,-1,0,3
42,4,1,2,0,199,1,0,0,9,5,497,1,-1,0,3
36,1,1,0,0,448,1,0,2,5,8,286,1,-1,0,3
60,0,2,1,0,473,0,0,0,5,3,175,2,8,1,1
51,2,1,0,0,726,1,1,0,15,0,87,2,-1,0,3
32,4,2,2,0,0,0,0,0,22,1,148,2,-1,0,3
46,1,1,1,0,536,1,0,2,15,8,164,2,-1,0,3
31,1,2,1,0,2194,0,0,0,13,8,275,2,357,1,1
42,3,0,1,0,1406,1,0,0,22,5,178,1,-1,0,3
45,9,1,1,0,44,1,0,2,5,8,95,4,-1,0,3
31,4,0,2,0,-6,0,1,0,22,1,119,6,-1,0,3
41,9,0,1,0,1631,1,0,0,12,1,173,2,-1,0,3
28,1,2,1,0,4054,1,0,0,11,8,133,2,-1,0,3
41,9,0,1,0,75,0,0,0,20,1,351,2,-1,0,3
36,8,2,3,0,172,0,0,2,12,6,81,1,-1,0,3
41,1,1,1,0,356,1,0,0,14,8,90,5,-1,0,3
40,1,1,1,0,1508,0,0,0,3,9,177,2,85,3,0
40,7,0,1,0,49,0,1,0,18,5,191,1,-1,0,3
58,1,1,1,0,544,0,0,2,17,6,97,1,-1,0,3
32,4,1,2,0,-383,1,0,2,27,8,241,1,-1,0,3
30,9,1,2,0,606,1,0,0,30,0,551,1,-1,0,3
43,4,0,2,0,-410,0,1,0,9,5,189,1,-1,0,3
33,9,2,2,0,469,0,0,0,26,1,158,9,-1,0,3
30,4,2,2,0,2,0,0,0,23,7,269,1,-1,0,3
37,7,0,1,0,241,1,0,0,14,8,189,1,371,1,0
40,9,0,1,0,0,0,0,0,29,1,299,3,-1,0,3
39,7,2,1,0,322,1,0,0,11,8,35,1,350,1,0
39,4,0,2,0,2193,1,1,2,2,6,550,3,-1,0,3
26,2,1,2,1,144,0,1,0,25,5,730,1,-1,0,3
35,7,1,1,0,0,1,0,0,24,5,810,1,-1,0,3
59,4,1,3,0,3428,1,1,0,19,9,103,1,-1,0,3
31,2,1,1,0,10,1,1,0,29,4,161,3,188,9,0
36,4,2,2,0,1841,1,0,0,25,1,141,4,-1,0,3
26,9,2,1,0,84,1,0,0,29,5,70,3,-1,0,3
36,3,1,0,0,622,0,0,2,20,6,55,5,-1,0,3
59,9,1,0,0,309,0,1,0,29,5,25,5,-1,0,3
42,7,1,1,0,154,1,0,1,14,8,346,5,372,1,1
35,1,1,1,0,1949,1,0,2,2,6,200,3,-1,0,3
59,1,1,1,0,2605,0,0,0,30,4,85,2,-1,0,3
44,9,1,1,0,5163,0,0,0,11,1,48,2,-1,0,3
34,4,1,2,0,557,1,0,0,16,5,513,1,-1,0,3
36,9,0,2,0,119,0,0,0,23,5,127,8,-1,0,3
43,4,1,2,0,0,1,0,0,5,3,280,2,-1,0,3
45,11,1,3,0,356,0,0,0,11,1,212,2,-1,0,3
29,9,2,1,0,1395,1,0,2,26,8,61,1,-1,0,3
29,7,2,1,0,20,1,0,2,15,8,431,1,-1,0,3
40,9,1,2,0,84,0,0,0,28,1,715,8,-1,0,3
31,1,2,1,0,609,1,0,0,14,0,1126,1,335,1,0
29,9,2,1,0,1856,1,1,0,18,8,134,1,-1,0,3
37,7,2,1,0,608,0,0,0,14,8,380,3,-1,0,3
35,0,2,1,0,0,0,1,0,7,5,480,1,-1,0,3
35,2,1,2,0,1859,1,0,0,14,5,227,2,-1,0,3
39,7,0,1,0,282,1,0,0,17,5,243,1,-1,0,3
28,8,2,1,0,154,1,0,2,20,8,21,9,-1,0,3
31,7,2,1,0,222,1,0,0,13,8,168,2,-1,0,3
34,3,1,2,0,897,0,0,0,12,1,197,4,-1,0,3
31,2,2,1,0,131,1,0,0,21,5,157,1,-1,0,3
51,1,1,0,0,0,0,0,2,8,8,384,1,-1,0,3
53,4,1,2,0,37,0,0,0,28,1,51,9,-1,0,3
34,0,2,1,0,1704,1,0,2,15,8,218,2,-1,0,3
42,9,1,1,0,314,0,0,0,27,1,11,22,-1,0,3
33,9,1,1,0,399,1,0,0,7,8,143,1,-1,0,3
29,6,2,2,0,300,0,0,0,3,3,125,1,-1,0,3
25,7,2,1,0,382,1,0,2,13,8,392,1,-1,0,3
42,7,1,1,0,1301,1,0,0,21,5,510,6,-1,0,3
46,10,0,1,0,0,0,0,0,30,5,638,3,-1,0,3
52,9,1,1,0,930,1,0,2,2,6,94,16,-1,0,3
60,4,0,0,0,21,0,1,1,14,5,113,3,-1,0,3
25,7,2,1,0,111,0,1,0,7,5,316,1,-1,0,3
55,9,2,1,0,1199,0,1,1,4,8,159,10,-1,0,3
37,10,0,2,0,1085,0,0,0,25,1,146,4,-1,0,3
49,1,1,0,0,230,0,1,2,30,6,176,1,-1,0,3
42,2,1,0,0,558,1,0,0,6,8,186,2,-1,0,3
32,9,2,2,0,127,1,0,0,27,1,20,17,-1,0,3
43,9,1,0,0,4844,1,0,0,19,9,434,1,-1,0,3
26,8,2,3,0,826,0,0,0,29,4,177,1,-1,0,3
41,9,2,1,0,30,0,0,2,23,8,1003,1,-1,0,3
30,4,2,2,0,2708,0,0,0,19,9,479,1,-1,0,3
42,7,1,1,0,108,1,1,0,13,8,225,2,365,7,0
34,1,1,1,0,577,0,0,2,14,8,337,1,-1,0,3
20,8,2,2,0,2764,1,0,2,29,8,139,2,-1,0,3
45,11,1,3,0,2834,0,0,0,4,1,112,1,-1,0,3
58,5,1,1,0,-324,1,0,0,7,8,229,2,-1,0,3
51,4,1,2,0,4,1,0,0,21,9,58,2,-1,0,3
55,4,1,3,0,559,0,0,0,28,4,271,2,-1,0,3
31,9,2,1,0,271,1,0,0,5,8,269,1,-1,0,3
42,3,2,0,0,5774,1,0,2,15,8,54,2,-1,0,3
48,1,1,0,0,816,1,0,0,31,5,114,7,-1,0,3
62,5,1,1,0,3,0,0,0,4,1,151,1,-1,0,3
40,0,0,1,0,274,1,1,0,25,5,53,4,-1,0,3
37,4,1,2,0,11265,0,0,2,18,6,417,1,-1,0,3
39,3,0,1,0,70,0,0,0,4,6,346,2,128,8,2
34,1,1,1,0,405,1,0,2,21,8,103,1,-1,0,3
52,9,1,1,0,22755,1,0,2,29,8,70,2,-1,0,3
35,0,1,1,0,557,1,0,0,17,6,54,4,-1,0,3
56,0,1,1,0,1554,1,1,0,6,3,15,6,190,27,1
37,1,1,0,0,89,0,1,1,8,5,336,4,-1,0,3
35,1,1,1,0,444,1,0,0,15,0,244,3,-1,0,3
31,8,2,2,0,4951,0,0,0,28,6,150,3,-1,0,3
42,0,2,1,0,30,1,0,0,4,3,98,1,266,3,0
27,7,1,1,0,1,0,0,0,29,4,528,3,-1,0,3
33,9,2,1,0,0,0,0,2,3,5,1106,2,-1,0,3
31,4,2,2,0,0,1,0,0,30,0,97,2,87,2,1
53,1,1,1,0,1093,1,1,2,16,6,244,3,-1,0,3
56,9,0,1,0,1561,0,0,0,13,1,75,1,-1,0,3
80,5,1,0,0,1861,0,0,1,14,0,563,2,-1,0,3
63,3,1,0,0,333,0,0,1,1,10,321,1,-1,0,3
37,2,1,2,0,342,1,0,2,6,6,212,1,-1,0,3
43,0,1,1,0,388,1,0,0,19,9,111,2,-1,0,3
62,5,1,0,0,1515,1,0,0,19,10,131,1,187,2,0
25,0,2,1,0,654,0,0,0,8,0,216,1,-1,0,3
51,7,1,1,0,-467,0,0,2,9,6,216,5,-1,0,3
39,1,1,0,0,398,1,0,0,12,8,256,1,-1,0,3
47,9,1,1,0,0,0,0,2,11,9,74,1,-1,0,3
39,1,1,0,0,12848,1,0,2,5,6,337,2,-1,0,3
32,9,2,1,0,5205,0,0,0,20,9,352,1,-1,0,3
30,4,1,2,0,-181,1,0,0,19,9,621,2,-1,0,3
34,4,1,2,0,250,0,0,0,9,2,787,1,188,8,1
41,0,0,1,0,110,1,1,0,5,3,76,2,-1,0,3
44,4,1,2,0,445,0,1,1,6,3,135,2,9,7,1
43,4,1,2,0,175,1,0,0,17,0,129,4,337,1,1
30,9,2,1,0,458,0,0,0,20,9,51,7,-1,0,3
