age,balance,duration,campaign,pdays,housing_cat,poutcome_success,deposit_cat
39,1322,157,3,486,1,0,0
60,194,61,5,10000,0,0,0
39,1221,97,1,10000,0,0,0
31,-302,235,5,10000,1,0,0
45,256,135,2,10000,0,0,0
36,0,109,14,10000,0,0,0
44,1335,94,5,10000,1,0,0
33,682,251,1,10000,0,0,0
31,0,76,2,10000,0,0,0
38,3834,363,2,327,1,0,0
50,5312,106,3,10000,0,0,0
40,4095,281,1,10000,1,0,0
33,0,78,2,10000,0,0,0
42,-1386,56,4,10000,1,0,0
42,525,127,2,10000,0,0,0
33,2,74,4,10000,0,0,0
40,0,161,1,10000,0,0,0
52,1500,109,3,10000,0,0,0
49,378,189,2,10000,0,0,0
30,552,648,2,10000,1,0,0
26,-84,63,5,10000,1,0,0
40,-240,160,3,10000,0,0,0
30,501,514,1,10000,1,0,0
55,5345,278,1,10000,0,0,0
48,1559,520,3,133,0,0,0
28,0,217,2,10000,1,0,0
54,0,117,1,10000,1,0,0
36,1989,344,2,10000,0,0,0
34,598,365,1,324,1,0,0
39,94,181,2,10000,0,0,0
66,3473,441,2,10000,0,0,0
42,349,226,2,10000,1,0,0
55,3876,54,1,10000,0,0,0
85,1934,140,1,10000,0,0,0
63,2,45,2,93,0,1,0
37,9,165,1,10000,1,0,0
24,11,114,4,10000,1,0,0
34,60,274,2,10000,0,0,0
28,882,107,2,10000,0,0,0
58,499,181,1,10000,1,0,0
49,198,205,3,10000,1,0,0
31,2093,103,1,10000,0,0,0
56,74,152,2,10000,1,0,0
43,1220,307,2,10000,0,0,0
32,1342,109,2,10000,1,0,0
55,6134,127,2,10000,0,0,0
55,3680,131,1,10000,0,0,0
31,605,334,10,10000,1,0,0
49,104,285,1,10000,1,0,0
41,683,77,1,10000,0,0,0
56,48,132,2,10000,1,0,0
50,15,173,2,350,1,0,0
37,6714,90,1,10000,1,0,0
35,623,97,2,10000,1,0,0
52,234,208,1,10000,0,0,0
33,599,461,2,10000,1,0,0
42,9916,306,1,10000,1,0,0
33,3160,719,13,10000,0,0,0
35,0,376,3,10000,1,0,0
28,2306,140,2,10000,0,0,0
41,2550,894,2,347,1,0,0
44,701,269,2,10000,0,0,0
26,3244,141,1,5,0,0,0
40,402,243,3,10000,1,0,0
37,6014,163,6,10000,1,0,0
33,-81,339,2,10000,1,0,0
36,898,118,5,10000,0,0,0
28,863,355,1,10000,1,0,0
37,235,191,4,323,1,0,0
32,12,173,2,10000,0,0,0
49,298,264,2,86,1,0,0
36,3463,29,4,10000,1,0,0
39,13338,103,4,10000,0,0,0
34,391,34,2,10000,1,0,0
32,569,348,1,10000,0,0,0
26,54,116,1,10000,1,0,0
46,875,269,3,353,1,0,0
78,631,95,1,10000,0,0,0
47,3434,337,1,10000,1,0,0
80,1610,71,1,10000,0,0,0
25,505,37,1,10000,1,0,0
50,11528,57,1,10000,1,0,0
36,102,114,1,10000,1,0,0
42,-581,224,1,370,1,0,0
54,0,140,2,10000,1,0,0
43,7298,36,2,10000,0,0,0
29,0,45,1,10000,0,0,0
36,909,250,3,10000,1,0,0
59,337,100,4,10000,0,0,0
47,829,48,1,188,1,0,0
36,301,367,1,10000,1,0,0
56,147,203,1,10000,0,0,0
55,282,99,2,10000,1,0,0
38,1294,565,1,10000,1,0,0
39,0,275,2,307,1,0,0
35,995,39,1,10000,0,0,0
54,532,73,2,10000,0,0,0
32,785,273,1,10000,0,0,0
30,3028,65,5,10000,1,0,0
51,1022,311,3,10000,1,0,0
39,0,308,7,10000,0,0,0
46,792,170,2,10000,0,0,0
33,490,31,1,363,1,0,0
34,417,138,1,10000,1,0,0
33,2071,106,2,10000,0,0,0
55,1187,193,2,10000,1,0,0
49,280,162,3,10000,1,0,0
37,1236,300,2,10000,0,0,0
29,910,278,1,10000,1,0,0
28,-994,174,2,10000,1,0,0
21,1333,120,1,10000,0,0,0
44,850,220,5,10000,0,0,0
30,3773,99,1,10000,1,0,0
46,460,56,1,10000,0,0,0
33,3140,7,5,10000,1,0,0
40,1028,319,1,10000,1,0,0
42,4264,882,1,10000,1,0,0
44,3932,40,2,10000,1,0,0
32,-1,228,2,10000,0,0,0
34,1682,123,3,10000,1,0,0
55,814,69,12,10000,0,0,0
35,819,102,14,10000,1,0,0
47,1265,137,2,10000,0,0,0
29,514,270,1,10000,0,0,0
47,1764,119,6,10000,0,0,0
39,275,189,2,10000,1,0,0
40,592,80,3,350,1,0,0
42,1143,106,1,10000,1,0,0
31,546,147,2,10000,0,0,0
31,1164,238,3,10000,1,0,0
82,1381,86,3,93,0,0,0
44,0,373,1,10000,0,0,0
32,659,12,6,10000,1,0,0
40,192,16,8,351,1,0,0
26,-12,98,1,10000,1,0,0
30,186,390,1,10000,1,0,0
45,2246,197,2,99,1,0,0
32,124,87,2,10000,0,0,0
56,2087,146,1,10000,1,0,0
58,1298,516,4,10000,1,0,0
28,101,224,3,10000,1,0,0
43,46,63,8,10000,0,0,0
34,262,371,1,10000,0,0,0
40,0,43,1,185,1,0,0
31,17924,608,3,10000,1,0,0
28,167,126,2,10000,1,0,0
45,967,63,1,10000,0,0,0
33,0,305,3,10000,1,0,0
42,1547,272,3,10000,1,0,0
32,388,171,2,10000,1,0,0
41,1,55,4,10000,0,0,0
32,0,209,1,10000,0,0,0
37,80,248,2,10000,0,0,0
57,4168,47,1,10000,1,0,0
56,0,844,2,10000,0,0,0
37,781,75,1,10000,0,0,0
34,804,256,9,10000,1,0,0
46,993,78,1,10000,1,0,0
40,34,350,2,344,1,0,0
32,0,72,4,10000,0,0,0
28,520,29,1,10000,1,0,0
46,567,142,10,10000,0,0,0
44,7177,89,2,10000,0,0,0
55,3629,87,1,10000,1,0,0
75,2199,137,1,10000,0,0,0
41,223,124,1,10000,1,0,0
30,185,11,1,10000,0,0,0
33,5809,219,4,10000,1,0,0
43,210,88,5,10000,1,0,0
49,-199,385,1,10000,1,0,0
32,897,293,3,322,1,0,0
26,0,48,3,10000,1,0,0
55,7378,316,3,10000,0,0,0
46,593,190,3,10000,1,0,0
31,1224,75,2,119,1,1,0
34,3031,94,6,10000,0,0,0
37,708,51,1,10000,1,0,0
29,542,338,3,10000,1,0,0
24,1141,230,1,10000,1,0,0
46,-42,181,12,10000,0,0,0
41,-556,127,3,10000,1,0,0
52,482,83,7,10000,1,0,0
27,1501,187,1,10000,1,0,0
44,1850,274,1,10000,1,0,0
39,2266,86,1,93,0,1,0
52,3283,553,1,10000,0,0,0
77,300,511,1,10000,0,0,0
35,1,85,1,10000,1,0,0
49,178,174,2,10000,0,0,0
37,187,165,1,10000,0,0,0
46,229,197,1,10000,1,0,0
43,42,285,1,10000,0,0,0
35,-367,77,1,350,1,0,0
29,8,107,1,10000,0,0,0
52,256,137,1,10000,0,0,0
55,2410,135,1,10000,1,0,0
33,2976,465,2,95,1,0,0
40,-426,245,1,10000,0,0,0
39,39,34,6,10000,1,0,0
61,1428,82,2,10000,1,0,0
63,2030,61,6,10000,0,0,0
44,-1636,257,1,10000,1,0,0
52,108,543,12,10000,1,0,0
58,2094,161,2,10000,0,0,0
38,47,50,11,10000,1,0,0
51,618,69,1,10000,1,0,0
29,162,324,1,10000,0,0,0
42,-671,80,2,10000,0,0,0
56,136,270,1,10000,0,0,0
55,6958,178,2,10000,1,0,0
43,953,135,1,10000,1,0,0
27,821,23,1,778,1,0,0
54,131,252,2,10000,0,0,0
25,1272,342,2,10000,1,0,0
33,-306,851,4,10000,1,0,0
46,3201,157,3,10000,1,0,0
26,1114,44,2,10000,0,0,0
30,4168,198,1,10000,0,0,0
39,0,203,1,10000,1,0,0
58,0,219,1,186,1,0,0
49,3309,349,2,10000,1,0,0
49,1377,1101,1,10000,1,0,0
43,150,290,7,10000,0,0,0
60,553,343,1,210,1,1,0
57,458,177,3,10000,0,0,0
38,565,93,2,10000,0,0,0
56,0,152,1,223,1,0,0
45,2278,1735,2,10000,0,0,0
45,210,623,1,10000,1,0,0
44,15578,401,1,10000,1,0,0
40,236,167,2,10000,1,0,0
38,1704,222,1,10000,0,0,0
55,1693,247,1,102,0,1,0
40,372,365,1,100,1,0,0
35,1147,29,1,10000,1,0,0
32,3166,418,3,10000,1,0,0
31,1074,1438,2,10000,1,0,0
49,23,221,2,10000,0,0,0
55,1431,107,1,10000,0,0,0
51,814,17,8,10000,1,0,0
30,142,350,4,10000,1,0,0
37,810,376,1,295,1,0,0
36,1604,47,3,10000,1,0,0
51,0,534,4,10000,1,0,0
29,488,105,1,10000,1,0,0
32,4110,119,8,10000,0,0,0
36,1746,15,1,316,1,0,0
32,-208,325,1,10000,1,0,0
56,152,65,7,10000,1,0,0
46,0,74,4,10000,0,0,0
39,399,133,2,10000,1,0,0
57,318,371,4,10000,0,0,0
53,9072,117,2,10000,0,0,0
33,3071,323,1,10000,1,0,0
43,177,124,1,10000,0,0,0
40,10786,111,3,10000,0,0,0
44,0,76,3,10000,0,0,0
59,879,126,5,259,1,0,0
59,1887,88,8,10000,0,0,0
28,3331,229,2,10000,1,0,0
26,3,106,1,10000,1,0,0
59,7668,124,1,10000,0,0,0
78,55,143,3,90,0,0,0
33,0,227,2,10000,1,0,0
38,2998,91,1,10000,1,0,0
35,524,484,4,10000,1,0,0
30,106,119,3,10000,1,0,0
31,85,151,1,10000,0,0,0
35,249,205,8,10000,0,0,0
45,10,133,7,10000,0,0,0
40,523,598,3,10000,1,0,0
50,1321,271,2,10000,0,0,0
29,-194,127,1,10000,1,0,0
41,4517,137,1,10000,1,0,0
44,964,158,2,10000,0,0,0
29,923,333,1,10000,0,0,0
49,2677,67,3,10000,1,0,0
30,873,301,1,216,0,0,0
37,-1050,548,2,10000,1,0,0
52,361,147,1,10000,0,0,0
30,1466,111,4,10000,0,0,0
40,782,94,5,202,1,0,0
33,3576,124,1,308,1,0,0
34,3,301,1,10000,1,0,0
33,-112,132,1,10000,1,0,0
35,759,556,3,10000,0,0,0
54,195,47,1,265,0,0,0
32,15,391,1,10000,1,0,0
32,-1053,357,3,10000,1,0,0
44,488,138,2,183,0,0,0
53,287,13,5,10000,0,0,0
53,578,59,2,10000,0,0,0
40,1509,333,1,58,0,0,0
29,3794,249,1,10000,0,0,0
36,4324,565,4,10000,1,0,0
40,793,109,1,10000,1,0,0
58,943,243,3,10000,1,0,0
34,0,129,1,10000,1,0,0
60,19447,196,1,10000,1,0,0
23,565,162,7,10000,0,0,0
59,1541,790,1,10000,0,0,0
42,1079,61,2,10000,0,0,0
50,0,232,3,130,0,0,0
31,1310,12,2,10000,1,0,0
31,98,69,2,10000,0,0,0
28,5,121,1,10000,1,0,0
56,0,353,2,227,1,0,0
23,9216,471,2,10000,0,0,0
30,2551,142,2,10000,1,0,0
54,0,159,2,106,0,1,0
35,154,211,4,10000,1,0,0
29,-150,328,1,10000,1,0,0
48,427,62,1,10000,0,0,0
43,664,119,1,10000,1,0,0
40,0,58,7,10000,0,0,0
38,680,144,2,10000,1,0,0
30,4,7,2,10000,0,0,0
60,196,583,3,10000,0,0,0
31,290,230,1,10000,1,0,0
28,221,176,1,10000,1,0,0
31,180,222,1,70,0,1,0
48,-139,75,2,10000,0,0,0
36,79,9,3,10000,0,0,0
41,236,159,2,10000,0,0,0
35,1120,4,1,771,0,1,0
51,-2282,301,6,10000,1,0,0
35,2200,14,1,10000,1,0,0
51,-461,33,2,10000,1,0,0
56,385,210,3,10000,0,0,0
59,2291,127,3,10000,0,0,0
27,54,97,1,370,1,0,0
48,2850,107,3,10000,1,0,0
24,1235,76,3,10000,1,0,0
56,360,98,2,10000,1,0,0
34,1352,265,2,10000,0,0,0
35,905,114,2,10000,0,0,0
57,138,157,5,10000,0,0,0
30,0,768,2,10000,1,0,0
40,221,154,2,10000,1,0,0
48,-254,134,4,10000,0,0,0
35,1510,61,1,10000,1,0,0
46,1757,380,4,10000,1,0,0
30,0,239,2,10000,1,0,0
37,934,242,3,10000,1,0,0
30,0,756,1,10000,1,0,0
46,1217,236,1,10000,1,0,0
43,-57,221,2,10000,1,0,0
40,82,135,6,370,1,0,0
34,438,272,1,323,1,0,0
43,729,668,2,10000,1,0,0
31,0,224,2,10000,1,0,0
37,374,944,3,10000,1,0,0
49,-341,920,2,10000,0,0,0
38,-367,354,1,10000,1,0,0
27,592,466,3,10000,1,0,0
35,457,114,3,10000,1,0,0
47,4819,144,1,10000,0,0,0
56,-85,118,1,10000,1,0,0
26,467,90,2,10000,1,0,0
29,-309,215,1,10000,1,0,0
53,21522,146,4,10000,0,0,0
38,467,379,1,10000,1,0,0
33,870,545,3,10000,0,0,0
30,-93,149,2,10000,1,0,0
36,75,52,4,10000,1,0,0
37,292,9,1,10000,0,0,0
60,0,124,1,10000,0,0,0
48,263,350,2,10000,1,0,0
32,134,162,2,10000,0,0,0
31,91,206,1,10000,0,0,0
54,0,307,3,10000,0,0,0
31,229,184,1,10000,0,0,0
31,892,25,22,10000,1,0,0
29,197,19,2,10000,1,0,0
23,-213,165,2,10000,0,0,0
51,-321,470,2,9,0,0,0
32,604,410,2,196,0,0,0
48,606,77,6,10000,0,0,0
32,1518,35,3,10000,1,0,0
44,192,232,2,10000,0,0,0
35,0,86,4,10000,1,0,0
46,289,51,3,10000,0,0,0
31,535,249,3,10000,0,0,0
31,33,214,4,10000,1,0,0
36,243,118,2,10000,1,0,0
35,0,312,2,10000,1,0,0
35,1279,114,5,10000,1,0,0
36,1327,174,2,10000,0,0,0
52,297,62,2,195,1,0,0
27,740,294,1,10000,1,0,0
47,278,51,1,366,1,0,0
43,553,125,1,10000,0,0,0
41,406,272,1,10000,0,0,0
18,5,143,2,10000,0,0,0
45,2071,1148,2,10000,0,0,0
41,0,411,2,156,0,0,0
34,932,218,1,10000,1,0,0
46,-119,151,3,10000,1,0,0
38,381,126,2,10000,1,0,0
23,1309,349,2,10000,1,0,0
73,542,107,5,10000,0,0,0
41,30,151,1,10000,1,0,0
43,0,155,2,10000,0,0,0
51,-15,212,2,10000,0,0,0
45,318,63,2,10000,0,0,0
47,1405,127,1,10000,0,0,0
35,5271,119,2,10000,1,0,0
38,-51,102,1,10000,0,0,0
31,3914,266,1,10000,0,0,0
49,4976,105,1,10000,1,0,0
29,16,197,3,10000,0,0,0
39,1595,102,2,10000,1,0,0
41,306,102,3,10000,1,0,0
34,215,329,1,94,0,1,0
39,0,561,4,369,1,0,0
78,2628,129,2,10000,0,0,0
33,1778,134,1,103,0,1,0
59,1423,584,2,10000,1,0,0
52,659,517,4,10000,0,0,0
35,-31,171,2,10000,1,0,0
43,-204,163,2,10000,1,0,0
43,1462,75,2,10000,0,0,0
36,723,101,2,10000,1,0,0
36,3954,432,1,10000,1,0,0
45,33,437,1,10000,0,0,0
47,4151,114,1,10000,1,0,0
38,0,126,3,10000,0,0,0
45,219,118,4,10000,1,0,0
33,2728,295,2,10000,0,0,0
38,76,220,3,10000,0,0,0
36,4388,52,3,10000,0,0,0
38,-210,21,1,10000,1,0,0
34,2427,90,3,70,0,0,0
32,45,908,3,344,1,0,0
49,-74,114,1,10000,1,0,0
37,2173,158,3,114,0,0,0
47,8422,200,4,10000,0,0,0
28,120,130,3,10000,1,0,0
29,1320,489,1,10000,1,0,0
30,245,187,2,10000,0,0,0
34,9569,43,2,10000,1,0,0
39,0,130,1,10000,1,0,0
26,2770,141,1,10000,1,0,0
38,1221,73,7,10000,1,0,0
47,298,183,1,10000,1,0,0
61,967,180,1,10000,0,0,0
35,0,125,2,10000,0,0,0
34,0,30,4,10000,1,0,0
34,1368,252,2,10000,1,0,0
56,751,43,8,177,1,0,0
47,2597,323,1,10000,1,0,0
36,-35,339,3,10000,0,0,0
43,629,196,1,10000,0,0,0
51,1330,415,8,10000,1,0,0
40,277,274,2,10000,1,0,0
38,1018,325,3,10000,0,0,0
34,11,654,1,10000,1,0,0
47,0,28,1,10000,0,0,0
57,905,121,1,10000,0,0,0
35,15474,89,1,92,0,0,0
45,54,107,3,10000,1,0,0
55,-246,305,2,10000,0,0,0
54,0,106,1,10000,0,0,0
39,1951,208,2,10000,1,0,0
58,65,162,1,10000,0,0,0
31,368,414,5,361,1,0,0
35,51,593,2,10000,1,0,0
45,3492,46,4,10000,1,0,0
44,21,681,3,10000,1,0,0
57,8403,11,11,10000,0,0,0
41,978,55,2,10000,0,0,0
42,165,333,2,10000,1,0,0
49,350,91,3,10000,0,0,0
52,385,96,4,10000,0,0,0
57,2058,23,2,10000,1,0,0
29,-11,164,2,10000,1,0,0
34,505,351,1,10000,1,0,0
36,-547,267,1,259,1,0,0
39,562,303,2,10000,0,0,0
53,4222,112,1,10000,0,0,0
40,105,161,1,10000,1,0,0
38,0,166,2,10000,1,0,0
34,66,237,1,10000,1,0,0
40,0,226,2,10000,1,0,0
39,13578,185,2,10000,1,0,0
51,11222,126,2,171,1,0,0
33,1737,524,2,10000,0,0,0
59,59,273,1,10000,1,0,0
30,54,194,2,10000,0,0,0
61,2282,1092,1,10000,0,0,0
24,299,209,1,321,1,0,0
36,396,67,5,10000,0,0,0
34,184,87,3,10000,1,0,0
47,475,99,2,251,1,0,0
40,-496,22,2,10000,0,0,0
46,117,94,2,10000,0,0,0
32,713,76,7,10000,1,0,0
39,45,148,4,10000,0,0,0
35,1496,73,4,10000,1,0,0
37,0,155,6,245,0,0,0
45,886,75,2,42,1,0,0
38,4592,360,1,10000,1,0,0
52,-38,613,1,10000,0,0,0
28,431,68,2,363,1,0,0
35,-292,166,2,272,1,0,0
45,2571,146,2,10000,0,0,0
33,191,678,4,209,0,0,0
42,1689,50,2,10000,1,0,0
23,8494,158,2,10000,0,0,0
49,159,95,3,10000,1,0,0
52,7,175,1,10000,0,0,0
27,35,255,1,10000,0,0,0
34,1007,240,2,10000,1,0,0
31,106,101,13,10000,1,0,0
45,0,108,5,10000,1,0,0
32,0,206,3,10000,0,0,0
51,216,666,3,274,1,0,0
56,746,193,1,10000,0,0,0
44,764,232,1,213,1,0,0
41,193,130,1,10000,1,0,0
54,368,7,4,10000,0,0,0
31,205,342,2,10000,1,0,0
25,96,176,2,10000,1,0,0
50,8016,903,4,10000,0,0,0
41,221,57,2,10000,1,0,0
33,157,897,5,10000,1,0,0
49,4830,350,1,10000,1,0,0
34,1039,342,3,10000,0,0,0
60,71,121,3,10000,0,0,0
45,1214,150,2,189,1,0,0
40,0,61,1,10000,0,0,0
50,0,174,1,10000,1,0,0
27,116,138,2,10000,1,0,0
53,100,205,4,10000,0,0,0
31,91,111,2,10000,1,0,0
24,-398,14,3,355,1,0,0
68,2820,158,1,92,0,1,0
27,223,297,2,10000,1,0,0
46,2278,218,5,10000,0,0,0
23,-782,197,10,10000,1,0,0
76,8919,231,1,10000,0,0,0
48,104,55,1,10000,1,0,0
60,3387,636,2,10000,0,0,0
46,0,115,1,10000,0,0,0
36,449,136,3,10000,1,0,0
30,4787,266,1,167,1,0,0
33,1240,505,2,260,1,0,0
36,191,18,7,10000,1,0,0
44,2185,698,1,10000,1,0,0
36,0,139,2,10000,1,0,0
44,2857,318,2,10000,0,0,0
70,3782,618,1,10000,0,0,0
48,83,243,6,10000,0,0,0
52,6,57,1,10000,0,0,0
34,88,169,2,10000,1,0,0
35,294,238,6,98,1,1,0
54,84,34,2,10000,0,0,0
47,84,49,2,10000,0,0,0
38,602,161,12,10000,1,0,0
41,0,438,2,10000,0,0,0
28,-470,275,2,10000,1,0,0
58,-37,150,2,205,0,0,0
59,2145,273,2,10000,0,0,0
32,937,61,1,190,0,0,0
55,2059,149,1,259,1,0,0
38,3598,154,1,10000,0,0,0
40,1206,201,5,10000,0,0,0
45,1273,206,2,162,1,0,0
42,46,1013,1,10000,0,0,0
53,534,115,4,10000,1,0,0
32,-300,226,9,10000,0,0,0
55,4,85,3,10000,0,0,0
54,386,74,1,152,0,1,0
46,-396,115,1,10000,0,0,0
39,0,112,1,10000,1,0,0
36,14930,190,1,10000,0,0,0
44,-600,360,1,10000,1,0,0
28,3733,419,5,91,1,1,0
36,465,160,1,10000,1,0,0
43,994,51,1,10000,1,0,0
25,758,504,3,10000,1,0,0
31,256,28,24,10000,1,0,0
60,3461,128,2,10000,0,0,0
29,124,125,1,10000,0,0,0
46,355,122,2,338,1,0,0
31,1514,284,2,10000,0,0,0
31,40,118,2,10000,0,0,0
45,-320,204,3,10000,1,0,0
60,566,423,1,10000,0,0,0
50,388,152,2,89,0,1,0
34,577,243,2,153,1,0,0
33,17,74,1,351,1,0,0
57,260,38,3,10000,1,0,0
38,0,84,1,10000,1,0,0
42,1823,31,1,10000,1,0,0
54,1463,60,1,10000,0,0,0
46,3390,152,3,10000,0,0,0
59,2769,104,1,131,1,0,0
38,215,70,1,167,1,0,0
49,12531,77,8,10000,0,0,0
49,80,123,1,10000,0,0,0
30,317,67,5,10000,1,0,0
52,217,193,6,10000,0,0,0
38,4874,1291,3,10000,0,0,0
44,275,7,5,367,1,0,0
39,738,215,3,10000,1,0,0
38,1839,63,2,10000,0,0,0
36,556,154,3,189,1,0,0
32,207,360,1,10000,1,0,0
57,-461,145,8,10000,1,0,0
45,789,79,1,10000,0,0,0
43,1133,131,1,10000,1,0,0
42,4253,146,1,10000,1,0,0
58,255,362,3,10000,0,0,0
53,582,96,2,10000,1,0,0
30,743,142,2,10000,0,0,0
40,570,109,3,10000,1,0,0
35,786,322,1,10000,0,0,0
34,295,64,1,10000,1,0,0
35,2583,210,1,10000,0,0,0
28,1285,199,2,2,0,0,0
39,287,84,3,10000,1,0,0
51,658,369,1,10000,1,0,0
29,246,194,5,10000,1,0,0
44,3463,210,3,10000,1,0,0
32,291,120,6,10000,1,0,0
28,19,78,4,10000,0,0,0
53,5700,97,1,10000,1,0,0
81,0,128,1,10000,0,0,0
33,-346,29,3,10000,1,0,0
37,-456,42,7,10000,1,0,0
37,5953,1113,1,10000,0,0,0
35,1693,58,1,105,1,1,0
30,350,171,5,10000,0,0,0
43,-181,351,1,337,1,0,0
45,1735,306,1,10000,0,0,0
34,157,254,2,10000,1,0,0
40,67,359,2,152,0,0,0
60,-444,227,1,10000,0,0,0
54,0,130,2,10000,0,0,0
39,171,153,1,353,1,0,0
44,262,74,1,10000,1,0,0
32,0,231,4,10000,1,0,0
34,965,372,2,332,1,0,0
44,0,27,1,10000,0,0,0
30,6392,335,1,10000,1,0,0
47,194,108,1,10000,0,0,0
74,2308,251,2,535,0,1,0
27,941,124,1,10000,1,0,0
34,46,31,2,10000,1,0,0
52,131,87,1,10000,1,0,0
32,1844,158,4,201,1,0,0
42,281,118,1,10000,1,0,0
31,109,419,1,10000,1,0,0
31,268,118,2,10000,0,0,0
31,298,518,1,10000,1,0,0
57,-525,337,1,10000,0,0,0
40,738,399,2,258,1,0,0
23,94,193,1,10000,1,0,0
43,7702,108,7,102,0,1,0
45,857,49,7,10000,0,0,0
58,-354,98,1,10000,1,0,0
38,0,477,2,267,1,0,0
48,112,139,5,10000,0,0,0
47,5735,282,4,10000,0,0,0
49,1807,225,1,82,1,1,0
28,-30,108,5,10000,1,0,0
31,216,138,1,10000,0,0,0
38,127,113,1,50,1,1,0
43,1096,180,1,10000,0,0,0
52,5193,477,2,10000,0,0,0
43,6,244,1,10000,0,0,0
29,339,63,3,354,1,0,0
45,0,106,2,10000,0,0,0
59,625,133,1,10000,0,0,0
48,3776,254,4,10000,0,0,0
30,1239,125,5,10000,0,0,0
23,93,70,3,10000,1,0,0
38,304,8,2,10000,1,0,0
52,1409,224,1,10000,1,0,0
44,191,490,1,10000,1,0,0
34,79,104,1,10000,0,0,0
32,2263,113,2,10000,0,0,0
41,10438,141,4,10000,1,0,0
31,81,215,2,165,1,0,0
40,964,95,3,10000,1,0,0
52,0,19,1,10000,0,0,0
32,3839,100,2,189,1,0,0
26,586,215,1,10000,1,0,0
29,600,170,5,10000,1,0,0
31,1343,85,1,10000,1,0,0
48,113,104,13,10000,0,0,0
27,240,166,4,10000,1,0,0
30,194,475,3,10000,1,0,0
28,278,31,9,373,1,0,0
35,260,155,6,10000,1,0,0
47,1013,54,3,10000,0,0,0
35,0,265,1,290,1,0,0
31,2363,247,1,10000,1,0,0
53,913,730,1,10000,1,0,0
26,686,98,2,10000,1,0,0
35,149,99,1,245,1,0,0
29,500,8,8,10000,1,0,0
39,11766,313,4,102,1,0,0
31,137,27,14,10000,0,0,0
48,0,96,3,10000,0,0,0
36,335,5,1,772,0,0,0
27,16,54,3,10000,1,0,0
49,0,115,2,10000,0,0,0
34,9851,128,5,10000,1,0,0
28,525,81,1,10000,0,0,0
49,788,162,7,10000,0,0,0
35,1016,294,2,10000,1,0,0
53,292,92,2,10000,0,0,0
58,999,188,6,10000,0,0,0
37,2870,94,2,10000,1,0,0
27,689,98,1,307,0,0,0
30,-100,292,1,10000,1,0,0
35,1084,1019,1,10000,1,0,0
32,154,301,3,10000,0,0,0
53,1653,88,2,10000,0,0,0
34,2378,92,1,10000,1,0,0
38,1515,42,5,10000,1,0,0
34,1636,136,1,521,1,0,0
40,1516,373,1,10000,1,0,0
48,127,117,1,10000,0,0,0
30,2876,103,4,10000,0,0,0
31,1384,203,2,2,1,0,0
37,228,1740,2,10000,1,0,0
32,2481,547,11,10000,0,0,0
40,475,332,2,10000,1,0,0
41,1401,110,4,10000,0,0,0
52,425,219,2,254,1,0,0
29,244,19,2,10000,1,0,0
49,-6847,206,1,10000,0,0,0
43,0,25,19,10000,0,0,0
42,386,168,1,10000,1,0,0
37,332,190,2,84,1,0,0
57,1367,144,3,10000,0,0,0
25,120,542,1,10000,1,0,0
30,19,16,15,10000,1,0,0
31,3,37,12,10000,1,0,0
49,-98,182,2,10000,1,0,0
47,303,261,1,10000,0,0,0
57,-752,102,1,10000,1,0,0
26,97,382,1,10000,0,0,0
40,794,138,1,10000,0,0,0
34,1880,297,1,10000,1,0,0
41,732,25,1,10000,1,0,0
53,5261,1209,3,10000,0,0,0
26,712,232,1,10000,1,0,0
28,28,220,2,10000,0,0,0
54,0,159,2,10000,1,0,0
42,827,153,3,10000,0,0,0
29,110,169,3,10000,1,0,0
49,377,158,1,59,0,0,0
32,-344,44,1,10000,0,0,0
29,261,136,19,10000,0,0,0
60,104,22,1,10000,1,0,0
51,610,86,2,10000,0,0,0
40,4328,133,2,10000,0,0,0
44,1371,788,3,363,0,0,0
47,193,171,2,10000,1,0,0
32,258,291,2,10000,1,0,0
43,56,365,2,10000,0,0,0
59,136,301,4,10000,0,0,0
24,1222,369,1,10000,1,0,0
26,3672,360,5,10000,1,0,0
37,2188,193,8,10000,0,0,0
27,924,84,1,10000,1,0,0
32,11431,141,5,10000,0,0,0
44,140,7,9,10000,1,0,0
34,27,133,3,10000,1,0,0
39,-468,88,2,10000,1,0,0
30,438,98,1,178,1,0,0
44,-43,206,1,10000,1,0,0
22,1161,119,1,10000,0,0,0
28,458,112,4,201,0,0,0
41,-441,352,1,10000,1,0,0
30,2278,47,1,10000,0,0,0
36,0,8,13,10000,0,0,0
39,702,303,1,300,1,0,0
38,69,253,3,10000,1,0,0
31,182,231,2,10000,0,0,0
29,318,1434,2,356,1,0,0
42,-181,297,3,10000,1,0,0
27,261,236,2,247,1,0,0
55,244,171,1,10000,1,0,0
28,880,188,1,10000,1,0,0
47,2283,170,2,10000,1,0,0
49,550,412,2,10000,1,0,0
38,7752,138,4,10000,1,0,0
53,6,517,1,10000,1,0,0
31,4471,296,2,10000,1,0,0
57,1969,286,3,10000,0,0,0
36,219,22,6,196,0,0,0
38,76,167,2,287,1,0,0
30,60,55,2,10000,0,0,0
36,8,858,7,10000,0,0,0
29,19,327,6,10000,1,0,0
32,20011,234,1,10000,0,0,0
48,608,362,2,10000,0,0,0
53,1068,200,1,10000,0,0,0
35,-269,344,4,10000,1,0,0
48,494,81,8,10000,0,0,0
31,159,66,1,182,1,0,0
30,-754,974,1,10000,1,0,0
28,157,164,2,10000,1,0,0
